ID,Order_Date,Customer_Name,Email_Address,Phone_Number,Country,City,Category,Item_Name,Qty,Price_Per_Unit,Discount_Percentage,Tax_Amount,Shipping_Fee,Total_Price,Payment_Type,Status,Age,Gender,Source,Loyalty,Address,Comments
TRX-1847,06-04-23,Unknown User,duplicate@company.com,N/A,France,bErLiN,Clothing,Product-33,5,243.54361247920488,5%,8%,15.71668678492558,,Cash,Pending,37,Female,Ads,1,"714 Main St, bErLiN",
TRX-1991,10-08-23,Null,missing_at_sign.com,193-646-7019,France,  Paris  ,Clothing,Product-13,two,0.00,None,8%,7.197834744015479,,Cash,Shipped,22,M,Social,Y,"610 Main St,   Paris  ",
TRX-1734,08-25-23,  mary smith,user123@yahoo,867-352-5521,UK,london,Food,Product-45,,0.00,10,0.08,11.350552456827481,,wire,SHIPPED,0,Unk,Social,Y,"709 Main St, london",
TRX-1773,2023-07-28,  mary smith,missing_at_sign.com,513-491-3006,France,bErLiN,Food,Product-17,-1,0.00,None,0.08,24.384056479325654,,Cash,Pending,0,NB,Google,No,"3 Main St, bErLiN",
TRX-1051,08/04/2023,ALEX WONG,duplicate@company.com,769-489-7165,united states,NEW YORK,Food,Product-50,,$243.49,0.15,0.08,18.994234571283933,,Credit Card,Pending,99+,F,Ads,N,"619 Main St, NEW YORK",
TRX-1502,19/02/2023,Unknown User,test@gmail.com,901-916-3615,U.K.,NEW YORK,Furniture,Product-14,-1,55.33014287172055,10,0.08,9.91125948695319,,Cash,shipped,0,F,Google,1,"759 Main St, NEW YORK",
TRX-1409,2023-01-25,  mary smith,duplicate@company.com,737-213-3486,Canada,  Paris  ,Clothing,Product-42,,0.00,10,0.08,15.905567348033905,,Paypal,shipped,30,Female,Social,1,"724 Main St,   Paris  ",
TRX-1308,Invalid_Date,Null,missing_at_sign.com,215-483-3346,U.S.A,  Paris  ,Food,Product-24,,266.1837694947957,5%,0.08,11.087533457467076,,Paypal,  Cancelled  ,-5,Female,??,Y,"500 Main St,   Paris  ",
TRX-1115,21/09/2023,ALEX WONG,missing_at_sign.com,(461) 7418513,Canda,london,Clothing,Product-24,-1,0.00,None,0.08,12.817120105832963,,cc,  Cancelled  ,99+,F,Ads,1,"595 Main St, london",
TRX-1753,03-12-23,John Doe,  space@web.de,N/A,USA,Toronto,Office Supplies,Product-15,5,456.10618551953684,5%,8%,10.110922577361567,,Credit Card,shipped,0,NB,Google,N,"764 Main St, Toronto",
TRX-1046,Invalid_Date,John Doe,missing_at_sign.com,N/A,Gerrmany,Toronto,Furniture,Product-8,8,0.00,5%,8%,19.75360485534975,,wire,  Cancelled  ,75,M,Google,Yes,"797 Main St, Toronto",
TRX-1547,22/12/2023,Null,  space@web.de,N/A,Gerrmany,london,Food,Product-15,two,0.00,0.15,0.08,19.178165290009098,,wire,  Cancelled  ,99+,Unk,Google,1,"365 Main St, london",
TRX-1536,04-03-23,Unknown User,missing_at_sign.com,(292) 2584963,United Kingdom,NEW YORK,Food,Product-47,5,0.00,None,0.08,23.432602230558555,,cc,Shipped,99+,Unk,Social,No,"507 Main St, NEW YORK",
TRX-1429,11-25-23,Chris-O'Brian,user123@yahoo,831-663-3380,USA,  Paris  ,Furniture,Product-2,8,0.00,None,0.08,9.433231833855078,,wire,Shipped,51,Unk,Referral,Y,"718 Main St,   Paris  ",
TRX-1641,Invalid_Date,Null,missing_at_sign.com,394-735-4345,France,london,Furniture,Product-3,two,0.00,10,8%,20.465691938640212,,Credit Card,SHIPPED,54,Female,??,Y,"278 Main St, london",
TRX-1037,28/07/2023,B.J. Miller,user123@yahoo,N/A,U.S.A,  Paris  ,Office Supplies,Product-12,5,$98.76,10,0.08,21.23598864337611,,wire,Pending,-5,NB,??,Yes,"465 Main St,   Paris  ",
TRX-1908,06-12-23,Null,missing_at_sign.com,N/A,U.S.A,  Paris  ,Electronics,Product-5,4,0.00,None,TBD,17.582208154704414,,wire,Delivrd,25,Male,Social,No,"307 Main St,   Paris  ",
TRX-1774,24/11/2023,ALEX WONG,duplicate@company.com,778-378-2110,United Kingdom,  Paris  ,Clothing,Product-25,5,0.00,0.15,0.08,13.709594654085892,,Cash,Shipped,71,M,Ads,1,"302 Main St,   Paris  ",
TRX-1663,2023-11-20,ALEX WONG,test@gmail.com,N/A,U.S.A,bErLiN,Food,Product-23,5,443.95361527911786,10,8%,16.073249290211727,,Cash,SHIPPED,0,NB,??,0,"363 Main St, bErLiN",
TRX-1423,Invalid_Date,ALEX WONG,  space@web.de,585-561-8600,U.S.A,bErLiN,Food,Product-29,5,82.71054771608902,0.15,TBD,15.530256956846989,,Cash,shipped,73,M,Social,Y,"67 Main St, bErLiN",
TRX-1822,07-21-23,ALEX WONG,duplicate@company.com,(580) 3446735,United Kingdom,london,Clothing,Product-4,3,$160.05,5%,TBD,16.887351352289954,,wire,  Cancelled  ,99+,Unk,Referral,No,"156 Main St, london",
TRX-1262,09/03/2023,  mary smith,missing_at_sign.com,(736) 1956370,U.S.A,london,Furniture,Product-47,4,0.00,5%,8%,21.029691396113233,,Cash,shipped,99+,Male,??,0,"281 Main St, london",
TRX-1275,05-12-23,John Doe,missing_at_sign.com,N/A,Gerrmany,bErLiN,Food,Product-4,two,$134.93,5%,0.08,14.36443801843065,,Paypal,SHIPPED,99+,NB,Social,Y,"631 Main St, bErLiN",
TRX-1235,27/01/2023,Unknown User,user123@yahoo,301-955-3299,united states,bErLiN,Furniture,Product-50,5,0.00,0.15,TBD,7.158018646197295,,Cash,shipped,0,Male,Referral,Yes,"601 Main St, bErLiN",
TRX-1526,Invalid_Date,Chris-O'Brian,  space@web.de,N/A,Gerrmany,  Paris  ,Food,Product-41,two,$36.64,0.15,0.08,22.79526138594948,,Paypal,Shipped,61,Unk,Ads,1,"681 Main St,   Paris  ",
TRX-1167,11-12-23,ALEX WONG,user123@yahoo,N/A,Canda,london,Food,Product-3,,176.03151053871503,10,TBD,24.451245280532607,,Credit Card,shipped,99+,Female,Google,N,"199 Main St, london",
TRX-1353,2023-10-23,Unknown User,  space@web.de,N/A,U.S.A,Toronto,Clothing,Product-3,9,$18.04,5%,0.08,24.865333730104847,,Paypal,shipped,-5,Male,Ads,No,"107 Main St, Toronto",
TRX-1812,Invalid_Date,ALEX WONG,missing_at_sign.com,586-185-4168,Gerrmany,NEW YORK,Furniture,Product-39,-1,$381.90,0.15,8%,11.503819949595105,,Paypal,Pending,68,F,??,Yes,"958 Main St, NEW YORK",
TRX-1849,09-23-23,Chris-O'Brian,  space@web.de,(611) 8888437,U.S.A,NEW YORK,Electronics,Product-38,,0.00,10,8%,23.928045917372835,,Cash,Delivrd,99+,Male,Referral,No,"89 Main St, NEW YORK",
TRX-1395,11-06-23,B.J. Miller,user123@yahoo,(515) 2162150,Gerrmany,london,Electronics,Product-40,2,125.36798367450068,0.15,0.08,20.893793750905957,,wire,Shipped,99+,Female,Ads,No,"502 Main St, london",
TRX-1466,Invalid_Date,Unknown User,duplicate@company.com,N/A,France,london,Food,Product-21,two,174.86030989304686,None,TBD,22.7095349835048,,Paypal,Delivrd,0,Female,Social,Y,"236 Main St, london",
TRX-1227,Invalid_Date,Null,duplicate@company.com,294-357-2684,France,london,Office Supplies,Product-40,2,0.00,0.15,8%,22.558072375178085,,Credit Card,shipped,0,NB,Referral,Y,"513 Main St, london",
TRX-1552,20/08/2023,John Doe,  space@web.de,608-721-8627,Gerrmany,  Paris  ,Furniture,Product-33,,0.00,None,TBD,10.77957534505938,,Credit Card,Shipped,22,F,??,Yes,"103 Main St,   Paris  ",
TRX-1183,18/02/2023,ALEX WONG,missing_at_sign.com,513-866-4422,France,Toronto,Furniture,Product-37,two,$297.34,0.15,TBD,11.097117222352884,,Paypal,shipped,99+,M,Ads,No,"540 Main St, Toronto",
TRX-1213,2023-11-08,B.J. Miller,duplicate@company.com,367-935-1644,U.K.,Toronto,Furniture,Product-37,two,$70.86,10,TBD,17.0608009854648,,wire,shipped,64,Unk,Google,No,"888 Main St, Toronto",
TRX-1787,2023-04-07,  mary smith,missing_at_sign.com,N/A,U.S.A,bErLiN,Furniture,Product-19,5,436.2483837648094,None,8%,19.20084678745566,,cc,Delivrd,0,Female,Social,Y,"370 Main St, bErLiN",
TRX-1431,2023-10-31,  mary smith,user123@yahoo,508-971-6751,U.S.A,  Paris  ,Food,Product-20,two,245.08098417197004,None,TBD,9.917966895514947,,Cash,shipped,99+,NB,??,1,"983 Main St,   Paris  ",
TRX-1388,01-29-23,Unknown User,user123@yahoo,276-161-7940,U.S.A,Toronto,Electronics,Product-18,-1,$291.26,None,8%,8.7818792122377,,Cash,shipped,34,Unk,Referral,Y,"603 Main St, Toronto",
TRX-1044,Invalid_Date,Chris-O'Brian,user123@yahoo,N/A,U.S.A,Toronto,Clothing,Product-10,-1,120.69268387752781,None,TBD,6.453922490922313,,Cash,Pending,0,F,Social,Yes,"46 Main St, Toronto",
TRX-1716,2023-10-14,B.J. Miller,missing_at_sign.com,766-615-9954,U.S.A,bErLiN,Food,Product-31,-1,$430.87,5%,0.08,7.953067669855647,,Cash,  Cancelled  ,48,Female,Referral,1,"631 Main St, bErLiN",
TRX-1610,01-06-24,ALEX WONG,test@gmail.com,445-903-5681,Gerrmany,bErLiN,Furniture,Product-28,two,128.05796927481055,0.15,0.08,16.205754977129608,,Credit Card,shipped,0,Female,Google,0,"295 Main St, bErLiN",
TRX-1831,07-07-23,ALEX WONG,missing_at_sign.com,(926) 9163411,U.K.,bErLiN,Clothing,Product-33,,$336.28,None,0.08,5.31879046445334,,cc,Delivrd,0,Female,Ads,0,"622 Main St, bErLiN",
TRX-1363,Invalid_Date,  mary smith,user123@yahoo,N/A,UK,london,Food,Product-50,two,243.8033590450527,5%,TBD,16.136355624366985,,Cash,Delivrd,-5,NB,??,No,"526 Main St, london",
TRX-1775,12-10-23,Unknown User,duplicate@company.com,(223) 7136035,Canada,london,Office Supplies,Product-38,,0.00,10,0.08,19.539338944612307,,Credit Card,  Cancelled  ,99+,Unk,Referral,Y,"480 Main St, london",
TRX-1824,2023-09-08,Chris-O'Brian,user123@yahoo,(918) 8642608,Canada,NEW YORK,Food,Product-30,3,$318.30,5%,TBD,9.718415976190066,,Credit Card,shipped,21,M,Social,Y,"33 Main St, NEW YORK",
TRX-1079,Invalid_Date,  mary smith,missing_at_sign.com,N/A,USA,london,Food,Product-9,two,158.2378961417985,10,8%,12.041983515031603,,wire,Pending,61,Male,??,Yes,"575 Main St, london",
TRX-1145,2023-04-14,John Doe,  space@web.de,(798) 9432629,Canada,london,Office Supplies,Product-22,two,$197.46,0.15,8%,23.869687148148476,,wire,Shipped,-5,Male,??,N,"720 Main St, london",
TRX-1003,2023-03-01,Chris-O'Brian,test@gmail.com,N/A,USA,  Paris  ,Electronics,Product-24,two,$263.35,None,TBD,21.903569679705623,,Credit Card,shipped,67,Unk,Ads,N,"168 Main St,   Paris  ",
TRX-1334,2024-01-20,Null,test@gmail.com,383-208-8041,Canada,  Paris  ,Food,Product-13,5,176.49887169422195,None,8%,16.285128811809322,,cc,Delivrd,-5,Female,Referral,N,"120 Main St,   Paris  ",
TRX-1659,2023-11-05,  mary smith,user123@yahoo,N/A,Canda,bErLiN,Electronics,Product-36,-1,322.028956677811,0.15,8%,23.13514173834452,,cc,shipped,55,Unk,Referral,N,"361 Main St, bErLiN",
TRX-1656,Invalid_Date,  mary smith,duplicate@company.com,N/A,Gerrmany,  Paris  ,Furniture,Product-8,5,0.00,0.15,TBD,5.116883911549895,,cc,shipped,-5,NB,??,1,"332 Main St,   Paris  ",
TRX-1505,01-10-23,John Doe,test@gmail.com,(434) 8110042,united states,london,Electronics,Product-26,5,69.8950537442706,10,0.08,12.960293394658569,,Credit Card,Shipped,-5,Male,??,1,"404 Main St, london",
TRX-1024,Invalid_Date,  mary smith,duplicate@company.com,(390) 1593602,Canda,bErLiN,Furniture,Product-25,5,0.00,None,TBD,9.739456545178102,,cc,Shipped,43,Female,Google,0,"641 Main St, bErLiN",
TRX-1293,24/01/2023,Unknown User,missing_at_sign.com,183-701-6743,USA,bErLiN,Food,Product-19,two,264.9468443069957,10,TBD,6.708187770991922,,cc,SHIPPED,-5,Male,Social,No,"219 Main St, bErLiN",
TRX-1306,12-27-23,B.J. Miller,duplicate@company.com,N/A,U.K.,bErLiN,Office Supplies,Product-28,-1,0.00,5%,TBD,15.152575036280577,,cc,Delivrd,99+,NB,Ads,Y,"527 Main St, bErLiN",
TRX-1492,31/05/2023,  mary smith,user123@yahoo,N/A,united states,  Paris  ,Office Supplies,Product-40,two,477.27431105871983,5%,0.08,15.442996729209655,,cc,Shipped,18,Female,Referral,1,"292 Main St,   Paris  ",
TRX-1478,2023-12-24,Chris-O'Brian,duplicate@company.com,172-254-1575,U.S.A,Toronto,Furniture,Product-34,3,191.90204860326898,None,8%,22.4911902239701,,wire,Delivrd,99+,NB,Referral,Yes,"758 Main St, Toronto",
TRX-1762,Invalid_Date,Null,test@gmail.com,406-726-3313,U.K.,Toronto,Electronics,Product-43,3,0.00,0.15,TBD,11.975968318481826,,Paypal,SHIPPED,0,Female,Google,N,"547 Main St, Toronto",
TRX-1553,04-18-23,Chris-O'Brian,duplicate@company.com,919-964-5745,U.K.,NEW YORK,Furniture,Product-45,5,0.00,None,TBD,22.565692561929676,,Credit Card,  Cancelled  ,54,Female,Google,Yes,"632 Main St, NEW YORK",
TRX-1309,2023-04-19,ALEX WONG,duplicate@company.com,(510) 4582384,UK,NEW YORK,Clothing,Product-7,-1,$402.11,None,8%,9.046694550714555,,Credit Card,Shipped,-5,Unk,??,No,"470 Main St, NEW YORK",
TRX-1005,2023-11-03,B.J. Miller,  space@web.de,N/A,Canada,london,Clothing,Product-50,,235.1799406074906,None,8%,16.484263775711824,,Credit Card,Shipped,-5,F,??,Yes,"434 Main St, london",
TRX-1614,Invalid_Date,John Doe,duplicate@company.com,N/A,united states,  Paris  ,Electronics,Product-36,two,$26.10,0.15,8%,11.192020542659339,,Cash,SHIPPED,20,F,??,Yes,"385 Main St,   Paris  ",
TRX-1049,2023-07-12,  mary smith,user123@yahoo,519-193-4067,United Kingdom,Toronto,Clothing,Product-37,-1,402.3614611417037,10,0.08,22.23220381529992,,cc,Pending,-5,F,Social,N,"187 Main St, Toronto",
TRX-1339,Invalid_Date,Chris-O'Brian,duplicate@company.com,678-537-9636,USA,  Paris  ,Clothing,Product-2,-1,74.38097203597978,5%,TBD,9.723143428061809,,cc,shipped,99+,NB,Google,1,"619 Main St,   Paris  ",
TRX-1838,Invalid_Date,  mary smith,  space@web.de,(241) 9307178,Gerrmany,bErLiN,Furniture,Product-35,5,$387.20,0.15,TBD,17.222336932600292,,Credit Card,shipped,33,Female,Social,0,"356 Main St, bErLiN",
TRX-1882,09/04/2023,ALEX WONG,test@gmail.com,N/A,UK,Toronto,Office Supplies,Product-20,-1,305.5004705461233,5%,0.08,23.65050286035817,,Paypal,Delivrd,0,M,Referral,Yes,"665 Main St, Toronto",
TRX-1950,08/09/2023,ALEX WONG,test@gmail.com,423-350-5125,United Kingdom,NEW YORK,Furniture,Product-15,-1,476.3642889701602,None,0.08,23.095874682248336,,wire,Delivrd,-5,M,Google,Y,"193 Main St, NEW YORK",
TRX-1605,Invalid_Date,  mary smith,test@gmail.com,309-313-5206,UK,Toronto,Furniture,Product-38,-1,$26.49,5%,0.08,7.789287191156593,,cc,SHIPPED,99+,Female,Ads,Y,"268 Main St, Toronto",
TRX-1055,02-02-24,B.J. Miller,test@gmail.com,184-843-5068,UK,bErLiN,Furniture,Product-35,two,192.1741957633624,0.15,TBD,16.367011159905864,,Credit Card,SHIPPED,99+,Male,Google,Y,"417 Main St, bErLiN",
TRX-1081,2023-07-25,B.J. Miller,test@gmail.com,(994) 2896383,Canda,NEW YORK,Electronics,Product-35,-1,366.60697912671156,5%,0.08,18.48569286414925,,Cash,Delivrd,99+,M,Ads,Yes,"823 Main St, NEW YORK",
TRX-1131,Invalid_Date,ALEX WONG,  space@web.de,752-488-9492,Canada,NEW YORK,Furniture,Product-47,two,$408.91,5%,TBD,7.725803910608551,,Paypal,shipped,99+,M,??,Yes,"444 Main St, NEW YORK",
TRX-1925,12-01-23,Chris-O'Brian,user123@yahoo,255-674-4758,France,  Paris  ,Food,Product-15,,0.00,None,0.08,16.634517706747808,,Cash,Shipped,-5,Unk,??,0,"605 Main St,   Paris  ",
TRX-1648,02-11-23,Null,duplicate@company.com,143-809-9996,united states,NEW YORK,Furniture,Product-48,,$355.30,0.15,8%,18.121556489405307,,Cash,SHIPPED,-5,Unk,Social,N,"602 Main St, NEW YORK",
TRX-1392,06-30-23,  mary smith,test@gmail.com,N/A,U.K.,NEW YORK,Clothing,Product-19,two,446.2559303391342,5%,8%,18.95494154358846,,Paypal,Delivrd,0,NB,Social,1,"979 Main St, NEW YORK",
TRX-1683,Invalid_Date,Unknown User,missing_at_sign.com,(705) 2056651,UK,NEW YORK,Food,Product-34,7,183.81754735797855,10,TBD,18.47366143385369,,wire,  Cancelled  ,0,M,Ads,Yes,"532 Main St, NEW YORK",
TRX-1211,16/09/2023,ALEX WONG,missing_at_sign.com,(108) 2098404,UK,london,Furniture,Product-6,two,$106.76,10,TBD,23.765197538400457,,Credit Card,Pending,-5,Male,Social,No,"274 Main St, london",
TRX-1811,2023-12-06,John Doe,test@gmail.com,N/A,USA,london,Clothing,Product-32,two,0.00,5%,0.08,22.824221461166086,,Cash,Pending,-5,Male,??,No,"138 Main St, london",
TRX-1365,Invalid_Date,ALEX WONG,duplicate@company.com,(363) 4086289,USA,NEW YORK,Office Supplies,Product-40,5,0.00,None,TBD,14.11947869702134,,wire,Shipped,-5,Female,Social,Y,"151 Main St, NEW YORK",
TRX-1271,09-22-23,  mary smith,test@gmail.com,N/A,Canda,london,Electronics,Product-17,1,191.83121050564472,None,TBD,13.727848748861131,,Paypal,Pending,99+,Female,??,N,"395 Main St, london",
TRX-1073,03/01/2024,Unknown User,duplicate@company.com,(378) 2836061,united states,  Paris  ,Furniture,Product-42,-1,0.00,0.15,TBD,5.463371681910365,,wire,  Cancelled  ,-5,Male,Referral,1,"500 Main St,   Paris  ",
TRX-1203,07-11-23,Unknown User,missing_at_sign.com,N/A,U.K.,london,Clothing,Product-31,-1,33.55016286979418,0.15,0.08,8.080725742900585,,Paypal,SHIPPED,-5,Male,Social,No,"543 Main St, london",
,2023-10-17,Unknown User,duplicate@company.com,(695) 7549472,Canada,Toronto,Electronics,Product-21,5,320.5756821981717,None,TBD,7.762064239613893,,Cash,  Cancelled  ,-5,Unk,Referral,N,"867 Main St, Toronto",Call before delivery
TRX-1574,2023-01-25,Unknown User,test@gmail.com,274-559-4404,Canda,london,Food,Product-49,6,484.7769709590879,None,0.08,17.37168097175378,,Paypal,SHIPPED,99+,Male,Google,No,"845 Main St, london",
TRX-1706,2023-02-13,Chris-O'Brian,duplicate@company.com,N/A,Canda,Toronto,Office Supplies,Product-19,-1,0.00,10,TBD,20.74129118393687,,Credit Card,SHIPPED,99+,M,??,No,"495 Main St, Toronto",
TRX-1887,Invalid_Date,Chris-O'Brian,user123@yahoo,N/A,Canda,Toronto,Electronics,Product-2,-1,292.2901158925871,0.15,TBD,9.948902118254924,,wire,Delivrd,65,F,??,No,"604 Main St, Toronto",
TRX-1143,2023-08-26,Null,  space@web.de,(788) 3943430,Gerrmany,Toronto,Office Supplies,Product-1,4,$320.58,10,TBD,21.98269097733125,,Cash,  Cancelled  ,61,Unk,Referral,0,"978 Main St, Toronto",
TRX-1469,Invalid_Date,John Doe,user123@yahoo,592-139-2677,USA,Toronto,Furniture,Product-23,5,261.93642210673545,5%,8%,13.860414882260837,,Credit Card,Shipped,99+,Unk,??,0,"549 Main St, Toronto",
TRX-1208,Invalid_Date,Null,  space@web.de,(211) 6821956,Canda,bErLiN,Food,Product-44,9,278.73063330148125,0.15,8%,11.795843049324507,,wire,  Cancelled  ,-5,F,Ads,No,"314 Main St, bErLiN",
TRX-1998,2023-07-17,Null,  space@web.de,(997) 9243544,U.S.A,NEW YORK,Furniture,Product-4,-1,$271.84,None,0.08,10.402671764912101,,Credit Card,Pending,99+,NB,??,N,"528 Main St, NEW YORK",
TRX-1257,Invalid_Date,Chris-O'Brian,  space@web.de,N/A,Gerrmany,Toronto,Electronics,Product-41,,$182.15,5%,8%,14.697253798422324,,Cash,shipped,0,F,??,Yes,"367 Main St, Toronto",
TRX-1622,01-01-23,Unknown User,user123@yahoo,N/A,U.S.A,  Paris  ,Electronics,Product-44,5,449.9954957801612,None,8%,18.581844592291176,,wire,SHIPPED,62,F,Google,1,"967 Main St,   Paris  ",
TRX-1915,2023-11-03,Null,  space@web.de,N/A,U.K.,bErLiN,Office Supplies,Product-29,two,373.34204199320664,10,8%,21.88121448690132,,Cash,Pending,0,M,Referral,N,"119 Main St, bErLiN",
TRX-1129,2023-05-01,  mary smith,duplicate@company.com,N/A,Gerrmany,Toronto,Office Supplies,Product-40,-1,$393.40,0.15,8%,11.195902331695786,,Paypal,Pending,-5,Male,Ads,No,"750 Main St, Toronto",
TRX-1743,Invalid_Date,  mary smith,  space@web.de,202-116-9378,United Kingdom,  Paris  ,Food,Product-5,4,78.95983362808794,5%,TBD,12.48308090011008,,Paypal,SHIPPED,31,Unk,Referral,N,"790 Main St,   Paris  ",
TRX-1133,Invalid_Date,John Doe,  space@web.de,N/A,UK,bErLiN,Furniture,Product-37,-1,$152.10,5%,TBD,7.6039839072498205,,cc,Pending,99+,Unk,??,N,"896 Main St, bErLiN",
TRX-1524,Invalid_Date,Unknown User,test@gmail.com,173-234-5589,U.S.A,NEW YORK,Furniture,Product-33,5,0.00,0.15,TBD,14.358030355830216,,cc,SHIPPED,99+,Female,Referral,0,"618 Main St, NEW YORK",
TRX-1422,15/07/2023,Null,missing_at_sign.com,(307) 9193041,Canada,london,Food,Product-33,5,28.172042003551702,0.15,0.08,7.052720806279935,,Paypal,Delivrd,-5,NB,??,Y,"899 Main St, london",
TRX-1993,25/04/2023,Chris-O'Brian,user123@yahoo,N/A,U.K.,  Paris  ,Office Supplies,Product-10,5,0.00,5%,0.08,12.951864167159473,,cc,  Cancelled  ,-5,Unk,Google,Yes,"528 Main St,   Paris  ",
TRX-1757,24/01/2024,Null,duplicate@company.com,(734) 3135945,U.K.,bErLiN,Electronics,Product-38,-1,0.00,None,0.08,9.740751704687291,,cc,shipped,0,Unk,??,No,"914 Main St, bErLiN",
TRX-1065,03-14-23,John Doe,user123@yahoo,954-317-9210,UK,bErLiN,Electronics,Product-39,-1,$125.08,10,TBD,24.857973506364047,,Cash,Delivrd,53,NB,Referral,No,"671 Main St, bErLiN",
TRX-1804,11/05/2023,B.J. Miller,missing_at_sign.com,(742) 6853335,USA,NEW YORK,Food,Product-11,,0.00,0.15,0.08,19.464678434216523,,cc,Delivrd,-5,F,Referral,Y,"124 Main St, NEW YORK",
TRX-1257,04/11/2023,Chris-O'Brian,  space@web.de,388-776-1072,U.S.A,london,Office Supplies,Product-2,5,$366.75,5%,0.08,16.35974294200089,,Paypal,Pending,43,F,Google,Y,"98 Main St, london",
TRX-1013,04/11/2023,  mary smith,duplicate@company.com,918-267-2704,Gerrmany,  Paris  ,Clothing,Product-12,5,$392.81,10,0.08,24.438318779001523,,wire,Delivrd,99+,NB,??,No,"556 Main St,   Paris  ",
TRX-1752,06-22-23,Null,  space@web.de,N/A,United Kingdom,NEW YORK,Furniture,Product-15,,266.2960225516352,5%,8%,6.095961929148865,,Credit Card,SHIPPED,-5,NB,Ads,Y,"993 Main St, NEW YORK",
TRX-1147,12-30-23,Unknown User,test@gmail.com,(567) 8029410,united states,london,Furniture,Product-21,8,294.20567646636994,None,8%,16.268761923480184,,wire,  Cancelled  ,74,Female,Social,Yes,"359 Main St, london",
TRX-1136,2023-08-18,John Doe,user123@yahoo,813-595-5522,France,Toronto,Food,Product-27,5,360.02897271316425,None,0.08,13.257812931085475,,Credit Card,  Cancelled  ,99+,Male,Referral,1,"788 Main St, Toronto",
TRX-1927,19/03/2023,John Doe,duplicate@company.com,802-242-6673,Canda,Toronto,Electronics,Product-44,,$370.59,0.15,TBD,12.493375655456546,,Paypal,Delivrd,-5,M,Ads,0,"86 Main St, Toronto",
TRX-1117,12/03/2023,Unknown User,  space@web.de,(943) 2510314,Gerrmany,NEW YORK,Furniture,Product-11,,0.00,0.15,0.08,14.09195010322011,,cc,Shipped,99+,Male,Google,Y,"253 Main St, NEW YORK",
TRX-1544,13/05/2023,Null,duplicate@company.com,(340) 5021420,U.S.A,NEW YORK,Clothing,Product-35,-1,0.00,None,8%,15.439870710497939,,wire,shipped,0,Male,Referral,No,"725 Main St, NEW YORK",
TRX-1941,20/04/2023,John Doe,test@gmail.com,176-731-5154,U.S.A,Toronto,Furniture,Product-43,,$197.18,5%,TBD,18.359483645198523,,Credit Card,Pending,-5,F,Ads,N,"918 Main St, Toronto",
TRX-1517,07-11-23,B.J. Miller,  space@web.de,212-275-4560,Canada,Toronto,Clothing,Product-15,5,$483.12,0.15,0.08,9.703158016534331,,Cash,Pending,99+,NB,Social,1,"638 Main St, Toronto",
TRX-1294,20/09/2023,  mary smith,duplicate@company.com,(807) 7908871,U.S.A,london,Food,Product-27,4,0.00,10,8%,15.489338658983199,,Paypal,shipped,-5,Female,Referral,No,"443 Main St, london",
TRX-1760,01/06/2023,  mary smith,missing_at_sign.com,(504) 2456683,U.K.,  Paris  ,Food,Product-40,,278.11058680032335,0.15,TBD,18.091352787301535,,Cash,Shipped,-5,Unk,??,0,"363 Main St,   Paris  ",
TRX-1906,Invalid_Date,ALEX WONG,  space@web.de,529-314-9771,United Kingdom,bErLiN,Office Supplies,Product-18,2,45.24706839349983,None,TBD,21.658186466266926,,cc,  Cancelled  ,0,Female,Referral,Yes,"224 Main St, bErLiN",
